stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
2.2681,2681,"Pg Reina Elisenda - Av JV Foix",41.398486,2.118457,,0,,0
2.2683,2683,"Rambla Prim - Metro La Pau",41.422787,2.204613,,0,,0
2.2685,2685,"Cardenal Reig - Av St Ramon Nonat",41.378374,2.117137,,0,,0
2.2689,2689,"Diagonal Mar",41.410283,2.218309,,0,,0
2.2690,2690,"Av Madrid - Joan Güell",41.380694,2.131584,,0,,0
2.2695,2695,"Enric Bargés - Numància",41.381575,2.140207,,0,,0
2.2697,2697,"Pl Santa Magdalena, 16",41.377474,2.087869,,0,,0
2.2698,2698,"Espronceda - Marroc",41.408679,2.2001,,0,,0
2.2699,2699,"Espronceda - Pere IV",41.406595,2.202842,,0,,0
2.2700,2700,"Espronceda - Jardins Josep Trueta",41.404384,2.205776,,0,,0
2.2701,2701,"Palomar - Gran de Sant Andreu",41.441964,2.188648,,0,,0
2.2704,2704,"Pg de Solé i Pla - Pollancres",41.427196,2.088845,,0,,0
2.2705,2705,"Quarters - Av Riera de Sant Cugat",41.486244,2.181827,,0,,0
2.2706,2706,"Pont d'Esplugues - Av de Cornellà",41.376368,2.087634,,0,,0
2.2712,2712,"Foc - Metal·lúrgia",41.353259,2.134424,,0,,0
2.2716,2716,"Av de l'Exèrcit - Trias i Giró",41.386067,2.111525,,0,,0
2.2717,2717,"Camp Municipal de futbol Vallbona",41.463996,2.185424,,0,,0
2.2718,2718,"Pl Primer de Maig",41.466135,2.186002,,0,,0
2.2721,2721,"Àvila - Almogàvers",41.398484,2.19328,,0,,0
2.2722,2722,"Vapor - Treball",41.486833,2.179079,,0,,0
2.2723,2723,"Badajoz - Llull",41.397598,2.196875,,0,,0
2.2724,2724,"Larrard - Mare de Déu de la Salut",41.410953,2.155677,,0,,0
2.2725,2725,"Coll i Alentorn - Basses d'Horta",41.424382,2.143261,,0,,0
2.2728,2728,"Pl Karl Marx - Ronda Guineueta Vella",41.440523,2.163226,,0,,0
2.2730,2730,"Àvila - Pujades",41.396636,2.195681,,0,,0
2.2731,2731,"Àvila - Ramon Turró",41.395121,2.19767,,0,,0
2.2733,2733,"Hospital de Sant Pau",41.415135,2.173498,,0,,0
2.2734,2734,"Sant Quintí - Hospital de St Pau",41.415123,2.175794,,0,,0
2.2735,2735,"Sant Quintí - Sant Antoni Maria Claret",41.413892,2.177423,,0,,0
2.2736,2736,"Navas de Tolosa - Indústria",41.416606,2.185022,,0,,0
2.2737,2737,"Navas de Tolosa - Meridiana",41.414711,2.187542,,0,,0
2.2738,2738,"Navas de Tolosa - Clot",41.41339,2.189308,,0,,0
2.2740,2740,"Bilbao - Pere IV",41.405217,2.200198,,0,,0
2.2741,2741,"Pujades - Llacuna",41.400473,2.199013,,0,,0
2.2742,2742,"Meridiana - Clot",41.406205,2.187123,,0,,0
2.2743,2743,"Clot - Aragó",41.411974,2.189929,,0,,0
2.2744,2744,"Muntanya - Mallorca",41.4117,2.185546,,0,,0
2.2745,2745,"Eterna Memòria - Coll i Vehí",41.413215,2.182015,,0,,0
2.2746,2746,"Sant Antoni Maria Claret - Dos de Maig",41.412332,2.175754,,0,,0
2.2747,2747,"Fundació Puigvert",41.412927,2.172119,,0,,0
2.2748,2748,"Mas Casanovas - Cartagena",41.413717,2.171588,,0,,0
2.2750,2750,"St. Ramon de Penyafort - Manuel Fernández Márquez",41.415012,2.219692,,0,,0
2.2752,2752,"CEIP Mercè Rodoreda",41.445948,2.186473,,0,,0
2.2753,2753,"Av Rio de Janeiro - Tissó",41.441873,2.184616,,0,,0
2.2758,2758,"Ronda Guinardó - Torre dels Pardals",41.422174,2.177326,,0,,0
2.2759,2759,"Oblit - Doctor Valls",41.420204,2.178837,,0,,0
2.2760,2760,"Oblit - direcció Dos de Maig",41.418876,2.176989,,0,,0
2.2761,2761,"Carles Pirozzini - Collserola",41.416577,2.134612,,0,,0
2.2762,2762,"Enginyeria - Marquès de Lamadrid",41.417721,2.132658,,0,,0
2.2763,2763,"Enginyeria - Collserola",41.417913,2.131263,,0,,0
2.2764,2764,"Collserola - August Font",41.418234,2.130838,,0,,0
2.2765,2765,"Collserola - Salvador Alarma",41.418539,2.132135,,0,,0
2.2766,2766,"Salvador Alarma - August Font",41.418991,2.133969,,0,,0
2.2767,2767,"Josep M Jujol - August Font",41.419739,2.133616,,0,,0
2.2768,2768,"Vallpar - Josep M Jujol",41.420191,2.134876,,0,,0
2.2769,2769,"Vallpar - Navata",41.419247,2.13579,,0,,0
2.2770,2770,"Ticià - Penitents",41.418328,2.136627,,0,,0
2.2771,2771,"Ticià - Palma de St Genís",41.417612,2.13762,,0,,0
2.2772,2772,"Bilbao - Pujades",41.403535,2.202486,,0,,0
2.2773,2773,"Mare de Déu del Coll - Lorda",41.421006,2.149526,,0,,0
2.2775,2775,"Pl Espanya",41.374565,2.148751,,0,,0
2.2776,2776,"Trav de Dalt - Riera de Can Toda",41.412393,2.159227,,0,,0
2.2777,2777,"CAP Larrard",41.410576,2.15635,,0,,0
2.2778,2778,"Maurici Vilomara - Montserrat de Casanovas",41.423199,2.162912,,0,,0
2.2779,2779,"Maurici Vilomara - Doctor Coll",41.42291,2.163675,,0,,0
2.2780,2780,"Maurici Vilomara - Penyal",41.421957,2.164168,,0,,0
2.2781,2781,"Penyal - Pl Font d'en Fargas",41.422314,2.163641,,0,,0
2.2782,2782,"Penyal - Doctor Bové",41.42147,2.163597,,0,,0
2.2783,2783,"Penyal - Font de la Mulassa",41.421709,2.163592,,0,,0
2.2784,2784,"Penyal",41.422264,2.163566,,0,,0
2.2785,2785,"Pl de la Font d'en Fargas",41.42185,2.164279,,0,,0
2.2786,2786,"Maurici Vilomara - Doctor Coll",41.422768,2.16407,,0,,0
2.2787,2787,"Pg Font d'en Fargas - Pintor Pradilla",41.423337,2.165296,,0,,0
2.2788,2788,"Josep M Jujol - Vallpar",41.420968,2.133986,,0,,0
2.2789,2789,"Dr Letamendi - Canigó",41.435441,2.159913,,0,,0
2.2790,2790,"Eduard Toda - Rectoria",41.433822,2.159852,,0,,0
2.2791,2791,"Concepció Arenal - Olesa",41.421996,2.183859,,0,,0
2.2792,2792,"Mercat Mare de Déu de Montserrat",41.446213,2.17907,,0,,0
2.2793,2793,"Pla de Fornells - Jaume Pinent",41.44639,2.176684,,0,,0
2.2794,2794,"Romaní - Les Torres",41.44657,2.175161,,0,,0
2.2798,2798,"Rodrigo Caro - Artesania",41.44709,2.171453,,0,,0
2.2799,2799,"Quarter de Simancas - Almansa",41.445381,2.173301,,0,,0
2.2800,2800,"Av República Argentina - Vallcarca",41.411415,2.144566,,0,,0
2.2801,2801,"Via Barcino - Vicenç Montal",41.453973,2.193639,,0,,0
2.2804,2804,"Pl del Complex Funerari, direcció Recinte",41.470016,2.155865,,0,,0
2.2805,2805,"Pl del Complex Funerari, direcció Barcelona",41.470211,2.156017,,0,,0
2.2806,2806,"Pg Sant Jordi - Pau Casals",41.494018,2.178981,,0,,0
2.2808,2808,"Zona Franca - Carrer número 4",41.331288,2.128471,,0,,0
2.2809,2809,"Carrer número 4",41.332218,2.125814,,0,,0
2.2810,2810,"Zona Franca - Mercabarna",41.333426,2.122373,,0,,0
2.2812,2812,"Carrer K - Carrer número 40",41.331815,2.111067,,0,,0
2.2813,2813,"Carrer K - Carrer número 6",41.328857,2.111918,,0,,0
2.2819,2819,"Av Remolar - Av Apel·les Mestre",41.326449,2.08703,,0,,0
2.2821,2821,"Av Remolar - Rda de Ponent",41.325935,2.086967,,0,,0
2.2827,2827,"Mercabarna - Entrada El Prat",41.328678,2.112304,,0,,0
2.2828,2828,"Carrer K",41.331783,2.111252,,0,,0
2.2831,2831,"Concepció Arenal - Juan de Garay",41.420557,2.183852,,0,,0
2.2832,2832,"Juan de Garay - Navas de Tolosa",41.418549,2.181793,,0,,0
2.2833,2833,"Pg de Gràcia - Ronda de Sant Pere",41.388804,2.16921,,0,,0
2.2834,2834,"Almogàvers - Joan d'Àustria",41.39614,2.188613,,0,,0
2.2835,2835,"Moianès - Cuyàs",41.371254,2.142347,,0,,0
2.2836,2836,"Magòria",41.369643,2.141705,,0,,0
2.2837,2837,"Mossèn Amadeu Oller - Gran Via",41.36834,2.138889,,0,,0
2.2838,2838,"Metro Penitens",41.417545,2.140354,,0,,0
2.2840,2840,"Esteve Terradas",41.413297,2.140949,,0,,0
2.2841,2841,"Gustavo Bécquer - Av Vallcarca",41.41577,2.142615,,0,,0
2.2842,2842,"Baró de la Barre - Gustavo Bécquer",41.414368,2.144395,,0,,0
2.2843,2843,"Tirso - Mora la Nova",41.419009,2.150976,,0,,0
2.2844,2844,"Tirso - Pl Laguna Lanau",41.417764,2.150112,,0,,0
2.2845,2845,"Aldea - Font del Remei ",41.418504,2.149996,,0,,0
2.2846,2846,"Duran i Borrell - Baixada de Sant Marià",41.41804,2.149319,,0,,0
2.2847,2847,"Torrent del Remei - Riu de la Plata",41.416153,2.148343,,0,,0
2.2848,2848,"Sant Eudald - Mora d'Ebre",41.414797,2.147175,,0,,0
2.2849,2849,"Sant Eudald - Pl Mons",41.413657,2.145277,,0,,0
2.2850,2850,"Cardedeu - Mare de Déu del Coll",41.415296,2.145261,,0,,0
2.2855,2855,"Gaspar Cassadó - Can Caralleu",41.400607,2.113285,,0,,0
2.2856,2856,"Esports - Ronda de Dalt",41.400857,2.112179,,0,,0
2.2858,2858,"Major de Can Caralleu - Ptge Blada",41.402174,2.110293,,0,,0
2.2859,2859,"CEIP Costa i Llobera",41.401999,2.109106,,0,,0
2.2861,2861,"Pins de Can Caralleu - Lliçà",41.403157,2.10848,,0,,0
2.2862,2862,"Pins de Can Caralleu",41.403846,2.108573,,0,,0
2.2863,2863,"Pl de Mossèn Miquel Vall i Mundó",41.403153,2.10977,,0,,0
2.2864,2864,"Torrent de Can Caralleu - Major de Can Caralleu",41.401806,2.112006,,0,,0
2.2869,2869,"Pedró de la Creu - Gresolet",41.39761,2.12198,,0,,0
2.2870,2870,"Av J V Foix - Mendel",41.397178,2.120184,,0,,0
2.2872,2872,"Saragossa - Ronda General Mitre",41.40568,2.143706,,0,,0
2.2876,2876,"Lucà - Craywinckel",41.411048,2.138915,,0,,0
2.2878,2878,"Craywinckel - Hurtado",41.411747,2.138929,,0,,0
2.2879,2879,"Hurtado - Espinoi",41.410644,2.140716,,0,,0
2.2880,2880,"Marmellà - Hurtado",41.409849,2.141319,,0,,0
2.2881,2881,"Solanes - Bertran",41.41017,2.140087,,0,,0
2.2882,2882,"Caire - República Argentina",41.411446,2.14105,,0,,0
2.2883,2883,"Portolà - Ferran Puig",41.410773,2.142817,,0,,0
2.2884,2884,"Ferran Puig - Jardins Turó del Putxet",41.410053,2.143977,,0,,0
2.2885,2885,"Ferran Puig - Agramunt",41.408927,2.145169,,0,,0
2.2886,2886,"Ballester - Ferran Puig",41.407332,2.146348,,0,,0
2.2888,2888,"Putxet - Cadis",41.406452,2.143974,,0,,0
2.2890,2890,"Pg Vall d'Hebron - Trueba",41.423414,2.141806,,0,,0
2.2891,2891,"Av Martí Codolar - Coll i Alentorn",41.424709,2.14784,,0,,0
2.2892,2892,"Av Tibidabo - Pg Sant Gervasi",41.410756,2.136531,,0,,0
2.2893,2893,"Av Tibidabo - Mas Yebra",41.41131,2.136338,,0,,0
2.2895,2895,"Carles Riba-Josep Maria Lledó",41.411659,2.123677,,0,,0
2.2899,2899,"Josep Pla-Pallars",41.411222,2.212756,,0,,0
2.2901,2901,"Josep Pla - Cristóbal de Moura",41.413806,2.209337,,0,,0
2.2902,2902,"Josep Pla - Perú",41.416328,2.206079,,0,,0
2.2903,2903,"Selva de Mar - Perú",41.414205,2.201844,,0,,0
2.2904,2904,"Selva de Mar - Pere IV",41.411211,2.205799,,0,,0
2.2906,2906,"Selva de Mar - Llull",41.408127,2.209802,,0,,0
2.2907,2907,"Pg  Taulat - Bac de Roda",41.402743,2.209682,,0,,0
2.2911,2911,"Av Jordà - Hospital St Rafael",41.425109,2.141409,,0,,0
2.2912,2912,"Judea - Av Jordà",41.425039,2.140801,,0,,0
2.2914,2914,"Pg Andreu Nin - Av Rio de Janeiro",41.4325,2.180897,,0,,0
2.2915,2915,"Vèlia - Pl Garrigó",41.429057,2.180692,,0,,0
2.2916,2916,"Rambla de Badal - Constitució",41.368248,2.132978,,0,,0
2.2920,2920,"Francesc Cambó - Gral Alvarez de Castro",41.386353,2.177896,,0,,0
2.2923,2923,"Placeta del Comerç",41.389981,2.180403,,0,,0
2.2925,2925,"Pl Pons Clerch",41.386496,2.181858,,0,,0
2.2926,2926,"Princesa - Montcada",41.385258,2.180294,,0,,0
2.2927,2927,"Ample - Fusteria",41.381255,2.18057,,0,,0
2.2928,2928,"Pl de la Mercè",41.379508,2.179321,,0,,0
2.2929,2929,"Pl del Duc de Medinaceli",41.37835,2.178538,,0,,0
2.2930,2930,"Torres i Amat - Ptge St Bernat",41.384417,2.164674,,0,,0
2.2931,2931,"Mont d'Orsà - Pl Vallvidrera",41.412948,2.104229,,0,,0
2.2933,2933,"Ronda de Dalt - Cister",41.413221,2.130465,,0,,0
2.2935,2935,"Camí Fontfreda - València",41.493156,2.189429,,0,,0
2.2936,2936,"Castelló - Rigola",41.494585,2.187135,,0,,0
2.2943,2943,"Castelló - Eivissa",41.494396,2.186241,,0,,0
2.2944,2944,"Camí Fontfreda - Castelló",41.493575,2.189317,,0,,0
2.2946,2946,"Espronceda - Guipúscoa",41.414149,2.192836,,0,,0
2.2947,2947,"Espronceda - Gran Via",41.4115,2.196362,,0,,0
2.2949,2949,"Gran Via - St Martí Provençals",41.415806,2.203737,,0,,0
2.2950,2950,"Beret - Teide",41.432141,2.16767,,0,,0
2.2951,2951,"Cadi - Pg de la Peira",41.431762,2.16918,,0,,0
2.2952,2952,"Constitució - Jocs Florals",41.369868,2.136601,,0,,0
2.2953,2953,"Capella de Can Caralleu - Saüc",41.402323,2.10737,,0,,0
2.2954,2954,"Camí de Lliçà",41.402363,2.106685,,0,,0
2.2955,2955,"Agrupacions números 5 i 6",41.458959,2.158234,,0,,0
2.2956,2956,"Agrupacions números 3 i 4",41.456752,2.157843,,0,,0
2.2957,2957,"Agrupació número 11",41.454968,2.160387,,0,,0
2.2958,2958,"Agrupacions números 7 i 8",41.457473,2.158552,,0,,0
2.2959,2959,"Agrupació número 8",41.458933,2.159407,,0,,0
2.2960,2960,"Agrupacions números 8 i 9",41.457933,2.161757,,0,,0
2.2961,2961,"Agrupació número 10",41.457891,2.160635,,0,,0
2.2962,2962,"Agrupacions números 9 i 10",41.456883,2.162312,,0,,0
2.2963,2963,"Agrupació número 9",41.457551,2.163897,,0,,0
2.2965,2965,"Av Granvia - Natzaret",41.359724,2.128407,,0,,0
2.2966,2966,"Amadeu Torner",41.356535,2.124157,,0,,0
2.2968,2968,"Amadeu Torner",41.355497,2.123853,,0,,0
2.2970,2970,"Av Granvia - Física",41.359303,2.128855,,0,,0
2.2974,2974,"Tanatori de la Vall d'Hebron",41.440477,2.154804,,0,,0
2.2976,2976,"Fastenrath - Arenys",41.42187,2.142898,,0,,0
2.2977,2977,"Llobera",41.449991,2.17788,,0,,0
2.2978,2978,"Rodrigo Caro - Llobera",41.449152,2.17453,,0,,0
2.2979,2979,"Rodrigo Caro - Fornells",41.448489,2.173766,,0,,0
2.2980,2980,"Rodrigo Caro - Ojeda",41.447733,2.173178,,0,,0
2.2984,2984,"Cardenal Reig - Pisuerga",41.376845,2.114238,,0,,0
2.2985,2985,"Aiguablava - Tamariu",41.450115,2.184057,,0,,0
2.2987,2987,"Fastenrath - Llobregós",41.421636,2.1515,,0,,0
2.2989,2989,"Mare de Déu de Port - Cantunis",41.351831,2.155833,,0,,0
2.2990,2990,"Ricart - Paral·lel",41.374355,2.158264,,0,,0
2.2992,2992,"Pl Pius XII - Av Pedralbes",41.387796,2.122521,,0,,0
2.2993,2993,"Diagonal - Roger de Flor",41.399316,2.170982,,0,,0
2.2995,2995,"Alfons XIII - Josep M de Sagarra",41.441119,2.231639,,0,,0
2.2996,2996,"Av Marquès de Montroig - Pl  Pres. Tarradellas",41.440867,2.234111,,0,,0
2.2997,2997,"Alfons XIII - Pau Claris",41.441061,2.231218,,0,,0
2.2998,2998,"Alfons XIII - Sant Lluc",41.43949,2.228244,,0,,0
2.2999,2999,"Foc - Sot del Migdia",41.35997,2.150425,,0,,0
2.3000,3000,"Palau Sant Jordi",41.361585,2.152954,,0,,0
2.3001,3001,"Estació RENFE - Andana 2",41.331022,2.090552,,0,,0
2.3002,3002,"Pedrera del Mussol - Marbre",41.361364,2.147852,,0,,0
2.3004,3004,"Pg del Pi Forcat - Pg del Grèvol",41.42259,2.087255,,0,,0
2.3005,3005,"Pg del Grèvol",41.421732,2.086604,,0,,0
2.3006,3006,"Pg del Grèvol - Camí de Can Castellví",41.420098,2.084957,,0,,0
2.3007,3007,"Pg del Grèvol - Pg del Pi Forcat",41.421727,2.086949,,0,,0
2.3008,3008,"CAP Les Hortes",41.371784,2.16679,,0,,0
2.3009,3009,"CAP Vallvidrera",41.413993,2.103914,,0,,0
2.3010,3010,"Centre Cívic Vallvidrera",41.415218,2.10263,,0,,0
2.3011,3011,"CEIP Nabí",41.416789,2.101237,,0,,0
2.3012,3012,"Reis Catòlics - Llicorella",41.415006,2.102779,,0,,0
2.3013,3013,"Mercat de Vallvidrera",41.414071,2.103697,,0,,0
2.3014,3014,"Camí de Vallvidrera - Camí de Cal Totxo",41.420525,2.119084,,0,,0
2.3016,3016,"Peníscola - Pare Manjón",41.453421,2.19071,,0,,0
2.3017,3017,"Turó de La Trinitat - Ausona",41.452883,2.191415,,0,,0
2.3018,3018,"Turó de La Trinitat - Foradada",41.451127,2.190698,,0,,0
2.3019,3019,"Turó de La Trinitat - Madriguera",41.449911,2.190158,,0,,0
2.3020,3020,"Montagut - Vila-seca",41.434063,2.168249,,0,,0
2.3021,3021,"Espinagua - Darnius",41.435154,2.166252,,0,,0
2.3023,3023,"Ildefons Cerdà - Ciutat de la Justícia",41.363809,2.133837,,0,,0
2.3024,3024,"Av Granvia - Alhambra",41.361903,2.131302,,0,,0
2.3025,3025,"Mireia - Finestrelles",41.451138,2.189396,,0,,0
2.3026,3026,"Mireia - Ausona",41.452335,2.18955,,0,,0
2.3029,3029,"Pl  Rosa dels Vents",41.368316,2.18779,,0,,0
2.3030,3030,"Pg de l'Escullera",41.369148,2.187946,,0,,0
2.3032,3032,"Ronda St Pere - Pg de Gràcia",41.388357,2.170859,,0,,0
2.3033,3033,"Av del Baix Llobregat - Miquel Roncali",41.353276,2.065013,,0,,0
2.3034,3034,"Av del Baix Llobregat - Verge de Montserrat",41.350291,2.07046,,0,,0
2.3035,3035,"Av del Baix Llobregat - Fivaller",41.349392,2.076231,,0,,0
2.3036,3036,"Av Pablo Picasso - Av del Maresme",41.352299,2.088774,,0,,0
2.3037,3037,"Anoia - Arquitecte Calzada",41.357833,2.078102,,0,,0
2.3038,3038,"Av del Baix Llobregat - St Antoni M Claret",41.367782,2.08033,,0,,0
2.3040,3040,"Ctra de St Boi - Pl Quatre Camins",41.355552,2.064627,,0,,0
2.3041,3041,"Aeroport - Terminal T2-C (Sentit Terminal T1)",41.305002,2.081808,,0,,0
2.3043,3043,"Aeroport - Terminal T1",41.287688,2.073001,,0,,0
2.3046,3046,"Anna Piferrer - Betània",41.41734,2.140863,,0,,0
2.3047,3047,"Aeroport - Terminal T2-A B (Sentit Terminal T1)",41.302872,2.075775,,0,,0
2.3048,3048,"Aeroport - Terminal T2-B (Sentit Terminal T1)",41.304126,2.07926,,0,,0
2.3050,3050,"Indústria - Guinardó",41.416029,2.182948,,0,,0
2.3051,3051,"La Murtra - Sta Albina",41.42412,2.150737,,0,,0
2.3052,3052,"Castellbisbal - Sta Rosalia",41.421367,2.144276,,0,,0
2.3092,3092,"Escolapi Càncer - Metro Torre Baró/Vallbona",41.458839,2.180449,,0,,0
2.3097,3097,"Centre d'Activitats Vallbona",41.463194,2.183867,,0,,0
2.3098,3098,"Av l'Alzinar - Tapioles",41.46297,2.183644,,0,,0
2.3114,3114,"Tirso de Molina - Av St Ferran",41.351742,2.085428,,0,,0
2.3115,3115,"Tirso de Molina - Av de la Fama",41.350433,2.081375,,0,,0
2.3116,3116,"Av Baix Llobregat - Joan Fiveller",41.349549,2.075816,,0,,0
2.3117,3117,"Av Baix Llobregat - Ptge Francesc Layret",41.350268,2.070835,,0,,0
2.3118,3118,"Av Baix Llobregat - Miguel de Roncali",41.353245,2.065197,,0,,0
2.3119,3119,"Ctra de St Boi - Campoamor",41.355342,2.06453,,0,,0
2.3120,3120,"Pl de l'Esglèsia",41.356209,2.070049,,0,,0
2.3121,3121,"Av dels Alps - Ctra d'Esplugues",41.356297,2.073194,,0,,0
2.3122,3122,"Ctra d'Esplugues - Catalunya",41.358619,2.072177,,0,,0
2.3123,3123,"Ctra de l'Hospitalet - Vallès",41.355121,2.083343,,0,,0
2.3124,3124,"Av St Ferran - Marià Fortuny",41.353526,2.084651,,0,,0
2.3125,3125,"Metro Tarragona",41.378467,2.145255,,0,,0
2.3126,3126,"Pl dels Països Catalans - Estació de Sants",41.379787,2.141088,,0,,0
2.3130,3130,"Ctra d'Esplugues - Pl Prat de la Riba",41.357803,2.072666,,0,,0
2.3131,3131,"Ctra d'Esplugues - Rbla Anselm Clavé",41.356101,2.071882,,0,,0
2.3133,3133,"Sta Amèlia - Eduard Conde",41.392823,2.121692,,0,,0
2.3134,3134,"Sta Amèlia - Or",41.393802,2.123563,,0,,0
2.3135,3135,"Jacint Verdaguer  -  Josep Trueta",41.373761,2.071302,,0,,0
2.3136,3136,"Av Baix Llobregat - Jacint Verdaguer",41.373858,2.073608,,0,,0
2.3137,3137,"Ctra de St Joan Despí - Ctra de St Boi",41.356876,2.065722,,0,,0
2.3138,3138,"Ctra de St Joan Despí - Terra Alta",41.36,2.062427,,0,,0
2.3140,3140,"Pl Volateria - Canudas",41.318841,2.074251,,0,,0
2.3141,3141,"Pg  Lluís Companys - Almogàvers",41.391189,2.181295,,0,,0
2.3147,3147,"Av Catalunya - Estanislau Abadal",41.498007,2.184564,,0,,0
2.3148,3148,"Av Catalunya - Ramon i Cajal",41.497267,2.184036,,0,,0
2.3150,3150,"Joan Miró - Frederic Mompou",41.499883,2.180203,,0,,0
2.3151,3151,"Joan Miró - Camí de Can Cabanyes",41.497532,2.178288,,0,,0
2.3153,3153,"Ferrer i Guàrdia - Puigcerdà",41.493789,2.184407,,0,,0
2.3154,3154,"Pla de Matabous - Alacant",41.493418,2.184989,,0,,0
2.3155,3155,"Ctra BV 1411 - Tagamanent",41.493072,2.181137,,0,,0
2.3157,3157,"Bach - Pg St Jordi",41.494002,2.177471,,0,,0
2.3158,3158,"Pg d'Urrutia - Dr Pi i Molist",41.434765,2.170872,,0,,0
2.3159,3159,"Nil - Dr Pi i Molist",41.43417,2.171707,,0,,0
2.3160,3160,"St Iscle - Travau",41.434251,2.170281,,0,,0
2.3162,3162,"Praga - Rda Guinardó",41.412367,2.164262,,0,,0
2.3163,3163,"Via Favència - Pg Valldaura",41.44025,2.163984,,0,,0
2.3166,3166,"Pl de Joan Peiró",41.378404,2.138972,,0,,0
2.3167,3167,"Pl dels Països Catalans - St Antoni",41.379468,2.141436,,0,,0
2.3168,3168,"Pl dels Països Catalans",41.379971,2.142641,,0,,0
2.3173,3173,"Petúnies - Circumval·lació",41.463353,2.171268,,0,,0
2.3174,3174,"Diagonal - Complex Esportiu Universitari",41.38408,2.111707,,0,,0
2.3175,3175,"Bonaplata",41.39604,2.124158,,0,,0
2.3176,3176,"Bonaplata - Pedró de la Creu",41.397195,2.122048,,0,,0
2.3178,3178,"Clos de St Francesc- Pg Reina Elisenda de Montcada",41.399326,2.120568,,0,,0
2.3180,3180,"Teide - Fabra i Puig",41.430184,2.169114,,0,,0
2.3181,3181,"Via Favència - Rda de Dalt",41.446932,2.185259,,0,,0
2.3182,3182,"Av Catalunya - Frederic Mompou",41.498528,2.184724,,0,,0
2.3184,3184,"Teodor Roviralta - Manuel Ramon",41.414362,2.130033,,0,,0
2.3185,3185,"Carles Riba - Bellesguard",41.412336,2.125969,,0,,0
2.3187,3187,"Pl Bifurcació",41.482279,2.16902,,0,,0
2.3189,3189,"Ronda de Dalt - Pl de la Central",41.414354,2.133304,,0,,0
2.3190,3190,"Pujades - Roc Boronat",41.400355,2.198857,,0,,0
2.3191,3191,"Josep Maria Lledó - Bellesguard",41.41079,2.124829,,0,,0
2.3197,3197,"Aeroport - Mercaderies",41.301548,2.068091,,0,,0
2.3203,3203,"Renaixença - Vinya",41.418112,2.177165,,0,,0
2.3204,3204,"Villar - Xiprer",41.416985,2.178031,,0,,0
2.3205,3205,"Xiprer - Vinya",41.417978,2.179004,,0,,0
2.3207,3207,"Peníscola - Ausona",41.453371,2.190551,,0,,0
2.3208,3208,"Pg Maragall - Sta Joaquina Vedruna",41.42111,2.179985,,0,,0
2.3210,3210,"Pl del Nou - Estany",41.353419,2.141551,,0,,0
2.3211,3211,"Plom - Ferro",41.352676,2.139329,,0,,0
2.3212,3212,"Acer - Plom",41.351745,2.136789,,0,,0
2.3213,3213,"Acer - Arnes",41.35034,2.138123,,0,,0
2.3214,3214,"Metal·lúrgia - Motors",41.34935,2.137333,,0,,0
2.3215,3215,"Marina - Trav de Gràcia",41.409057,2.16855,,0,,0
2.3216,3216,"Alcalde de Móstoles - Guinardó",41.410983,2.166022,,0,,0
2.3217,3217,"Joan d'Alòs - Miret i Sans",41.393221,2.108969,,0,,0
2.3218,3218,"Abadessa Olzet - Montevideo",41.394881,2.108742,,0,,0
2.3219,3219,"Panamà - Abadessa Olzet",41.395548,2.107364,,0,,0
2.3220,3220,"Av Pearson - Ptge Ametllers",41.393174,2.104366,,0,,0
2.3221,3221,"Pg Vall d'Hebron - Granja Vella",41.427775,2.143402,,0,,0
2.3222,3222,"Palau Reial",41.385832,2.117936,,0,,0
2.3223,3223,"Pl Reina Maria Cristina",41.387834,2.125799,,0,,0
2.3224,3224,"Padilla - Túnel de la Rovira",41.412898,2.167563,,0,,0
2.3225,3225,"Gornal",41.353128,2.119632,,0,,0
2.3226,3226,"Guinardó - Lepant",41.412212,2.167491,,0,,0
2.3227,3227,"Rda Guinardó-Castillejos",41.413519,2.170365,,0,,0
2.3229,3229,"Guinardó - Parc de les Aigües",41.412261,2.1664,,0,,0
2.3231,3231,"Marina - Monumental",41.399367,2.180753,,0,,0
2.3232,3232,"Capità Arenas - Maria Cristina",41.388963,2.126615,,0,,0
2.3233,3233,"ETS d'Arquitectura",41.384838,2.113992,,0,,0
2.3234,3234,"Pl. Pius XII",41.386586,2.120894,,0,,0
2.3236,3236,"Gran Via - Pl Espanya",41.375671,2.149598,,0,,0
2.3237,3237,"Tarragona - Pl Espanya",41.375987,2.148778,,0,,0
2.3241,3241,"Pg de St Joan - Ausiàs March",41.392401,2.178678,,0,,0
2.3242,3242,"Les Corts - Prat d'En Rull",41.388516,2.13787,,0,,0
2.3243,3243,"Esteve Terradas - Parc Sanitari Pere Virgili",41.415257,2.139222,,0,,0
2.3244,3244,"Parc Sanitari Pere Virgili",41.415143,2.140043,,0,,0
2.3245,3245,"Esteve Terradas - Pl Alfonso Comín",41.415363,2.138463,,0,,0
2.3246,3246,"Pl Espanya - Centre Comercial Las Arenas",41.375579,2.149056,,0,,0
2.3247,3247,"Gran Via - Pl  Espanya",41.375495,2.150187,,0,,0
2.3248,3248,"Av Reina Maria Cristina - Pl de l'Univers",41.37371,2.150183,,0,,0
2.3250,3250,"Pedrera del Mussol - Can Clos",41.361089,2.147967,,0,,0
2.3251,3251,"Pg Olímpic - Av de l'Estadi",41.365718,2.157295,,0,,0
